rxn_SMILES,step_score,tH,tM,n_parr,reaction_type
C[N+]12CC(=O)O[B-]1(c1ccccc1-c1cncc(S(C)(=O)=O)c1)OC(=O)C2.Brc1ccc2nc3ccc(Br)cc3nc2c1>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>CS(=O)(=O)c1cncc(-c2ccccc2-c2ccc3nc4ccc(-c5ccccc5-c5cncc(S(C)(=O)=O)c5)cc4nc3c2)c1,-1.2169806089222492,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
CS(=O)(=O)c1cncc(B(O)O)c1.C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1ccccc1-c1cncc(S(C)(=O)=O)c1)OC(=O)C2,1.1591700705361512,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[N+]12CC(=O)O[B-]1(c1ccccc1-c1cncc(S(C)(=O)=O)c1)OC(=O)C2.C[Si](C)(c1ccccc1Br)c1ccccc1Br>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[Si](C)(c1ccccc1-c1ccccc1-c1cncc(S(C)(=O)=O)c1)c1ccccc1-c1ccccc1-c1cncc(S(C)(=O)=O)c1,-1.6355238788110302,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
CS(=O)(=O)c1cncc(B(O)O)c1.C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1ccccc1-c1cncc(S(C)(=O)=O)c1)OC(=O)C2,-1.9030923596199538,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[N+]12CC(=O)O[B-]1(c1ccccc1-c1cncc(S(C)(=O)=O)c1)OC(=O)C2.Brc1ccc(Br)nc1>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>CS(=O)(=O)c1cncc(-c2ccccc2-c2ccc(-c3ccccc3-c3cncc(S(C)(=O)=O)c3)nc2)c1,-1.6696200932372511,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
CS(=O)(=O)c1cncc(B(O)O)c1.C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1ccccc1-c1cncc(S(C)(=O)=O)c1)OC(=O)C2,1.1591700705361512,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
CS(=O)(=O)c1cncc(-c2ccccc2-c2cc(F)c(-c3ccccc3-c3cncc(S(C)(=O)=O)c3)cc2F)c1.c1ccc2c(c1)[nH]c1ccccc12>C(=O)([O-])[O-].[Cs+].[Cs+]>CS(=O)(=O)c1cncc(-c2ccccc2-c2cc(-n3c4ccccc4c4ccccc43)c(-c3ccccc3-c3cncc(S(C)(=O)=O)c3)cc2-n2c3ccccc3c3ccccc32)c1,5.911769034595549,6.5,0.0,1.0,SNAr
C[N+]12CC(=O)O[B-]1(c1ccccc1-c1cncc(S(C)(=O)=O)c1)OC(=O)C2.Fc1cc(Br)c(F)cc1Br>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>CS(=O)(=O)c1cncc(-c2ccccc2-c2cc(F)c(-c3ccccc3-c3cncc(S(C)(=O)=O)c3)cc2F)c1,-1.658815531222004,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
CS(=O)(=O)c1cncc(B(O)O)c1.C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1ccccc1-c1cncc(S(C)(=O)=O)c1)OC(=O)C2,1.1591700705361512,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2.Brc1cc(Br)c2ccccc2c1>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>CS(=O)(=O)c1cncc(-c2cccc(-c3cc(-c4cccc(-c5cncc(S(C)(=O)=O)c5)c4F)c4ccccc4c3)c2F)c1,-1.4305427148944587,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
CS(=O)(=O)c1cncc(B(O)O)c1.C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2,1.1786402673145364,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2.Clc1cc(Br)sc1Br>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>CS(=O)(=O)c1cncc(-c2cccc(-c3cc(Cl)c(-c4cccc(-c5cncc(S(C)(=O)=O)c5)c4F)s3)c2F)c1,-1.3828880860355421,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
CS(=O)(=O)c1cncc(B(O)O)c1.C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2,1.1786402673145364,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2.Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>Cc1nc2c(-c3cccc(-c4cncc(S(C)(=O)=O)c4)c3F)c3nsnc3c(-c3cccc(-c4cncc(S(C)(=O)=O)c4)c3F)c2nc1C,-1.067426105931663,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
CS(=O)(=O)c1cncc(B(O)O)c1.C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2,1.1786402673145364,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2.Brc1ccccc1Oc1ccccc1Br>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>CS(=O)(=O)c1cncc(-c2cccc(-c3ccccc3Oc3ccccc3-c3cccc(-c4cncc(S(C)(=O)=O)c4)c3F)c2F)c1,-1.563318796752628,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
CS(=O)(=O)c1cncc(B(O)O)c1.C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2,1.1786402673145364,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2.CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>CC(C)(C)c1ccc2c(-c3cccc(-c4cncc(S(C)(=O)=O)c4)c3F)c3ccccc3c(-c3cccc(-c4cncc(S(C)(=O)=O)c4)c3F)c2c1,-1.0809466666635628,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
CS(=O)(=O)c1cncc(B(O)O)c1.C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2,1.1786402673145364,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2.Fc1cc(Br)c(F)cc1Br>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>CS(=O)(=O)c1cncc(-c2cccc(-c3cc(F)c(-c4cccc(-c5cncc(S(C)(=O)=O)c5)c4F)cc3F)c2F)c1,-1.6286866166011302,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
CS(=O)(=O)c1cncc(B(O)O)c1.C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2,1.1786402673145364,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2.Brc1ccc2oc(Br)cc2c1>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>CS(=O)(=O)c1cncc(-c2cccc(-c3ccc4oc(-c5cccc(-c6cncc(S(C)(=O)=O)c6)c5F)cc4c3)c2F)c1,-1.63175203239008,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
Brc1cc(/C=C(Br)/Br)c(O)cc1>[Cu]I.O=P(O[K])(O[K])O[K]>Brc1ccc2oc(Br)cc2c1,2.6182958593267847,2.52,0.0,1.0,manual
Brc1cc(C=O)c(O)cc1.BrC(Br)(Br)Br>P(c1ccccc1)(c2ccccc2)c3ccccc3.CCN(CC)CC>Brc1cc(/C=C(Br)/Br)c(O)cc1,6.341675498268615,7.84,0.0,1.0,manual
CS(=O)(=O)c1cncc(B(O)O)c1.C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2,1.1786402673145364,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2.Brc1ccc(Br)o1>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>CS(=O)(=O)c1cncc(-c2cccc(-c3ccc(-c4cccc(-c5cncc(S(C)(=O)=O)c5)c4F)o3)c2F)c1,-1.5700719418273796,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
CS(=O)(=O)c1cncc(B(O)O)c1.C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2,1.1786402673145364,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2.Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>CS(=O)(=O)c1cncc(-c2cccc(-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3cc(-c5cccc(-c6cncc(S(C)(=O)=O)c6)c5F)ccc3-4)c2F)c1,-1.5065840881273285,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
CS(=O)(=O)c1cncc(B(O)O)c1.C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2,1.1786402673145364,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2.Clc1cc(Cl)c(Br)cc1Br>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>CS(=O)(=O)c1cncc(-c2cccc(-c3cc(-c4cccc(-c5cncc(S(C)(=O)=O)c5)c4F)c(Cl)cc3Cl)c2F)c1,-1.0329068747559875,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
CS(=O)(=O)c1cncc(B(O)O)c1.C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2,1.1786402673145364,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2.Brc1cnc2nc(Br)ccc2c1>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>CS(=O)(=O)c1cncc(-c2cccc(-c3cnc4nc(-c5cccc(-c6cncc(S(C)(=O)=O)c6)c5F)ccc4c3)c2F)c1,-1.3596015164973738,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
CS(=O)(=O)c1cncc(B(O)O)c1.C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2,1.1786402673145364,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2.Brc1cccc2cccc(Br)c12>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>CS(=O)(=O)c1cncc(-c2cccc(-c3cccc4cccc(-c5cccc(-c6cncc(S(C)(=O)=O)c6)c5F)c34)c2F)c1,-1.5897979367760882,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
CS(=O)(=O)c1cncc(B(O)O)c1.C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2,1.1786402673145364,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2.CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cccc(-c4cncc(S(C)(=O)=O)c4)c3F)ccc2-c2ccc(-c3cccc(-c4cncc(S(C)(=O)=O)c4)c3F)cc21,-1.523363703095952,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
CS(=O)(=O)c1cncc(B(O)O)c1.C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2,1.1786402673145364,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2.Fc1c(F)c(Br)c2nsnc2c1Br>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>CS(=O)(=O)c1cncc(-c2cccc(-c3c(F)c(F)c(-c4cccc(-c5cncc(S(C)(=O)=O)c5)c4F)c4nsnc34)c2F)c1,-1.5676076595213897,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
CS(=O)(=O)c1cncc(B(O)O)c1.C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2,1.1786402673145364,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2.C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[Si](C)(c1ccc(-c2cccc(-c3cncc(S(C)(=O)=O)c3)c2F)cc1)c1ccc(-c2cccc(-c3cncc(S(C)(=O)=O)c3)c2F)cc1,-1.6061994190892135,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
Brc1ccc(Br)cc1>CCCC[Li].C[Si](Cl)(Cl)C>C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,4.550301244428462,6.75,0.0,1.0,manual
CS(=O)(=O)c1cncc(B(O)O)c1.C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2,1.1786402673145364,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2.Brc1ccc2nc3ccc(Br)cc3nc2c1>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>CS(=O)(=O)c1cncc(-c2cccc(-c3ccc4nc5ccc(-c6cccc(-c7cncc(S(C)(=O)=O)c7)c6F)cc5nc4c3)c2F)c1,-1.1873976797580537,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
CS(=O)(=O)c1cncc(B(O)O)c1.C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2,1.1786402673145364,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2.C[Si](C)(c1ccccc1Br)c1ccccc1Br>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[Si](C)(c1ccccc1-c1cccc(-c2cncc(S(C)(=O)=O)c2)c1F)c1ccccc1-c1cccc(-c2cncc(S(C)(=O)=O)c2)c1F,-1.6061994190892135,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
CS(=O)(=O)c1cncc(B(O)O)c1.C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1cccc(-c3cncc(S(C)(=O)=O)c3)c1F)OC(=O)C2,-1.8862605396326164,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
