index,product_SMILES,route_name,routescore,visited_nodes
1274,Cc1nc2c(-c3cccnc3-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)c3nsnc3c(-c3cccnc3-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)c2nc1C,1,94391.53376122112,"[5187, 1300, 28, 3861, 3862, 3951, 2, 19, 3861, 3862]"
1275,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3ccccc3Oc3ccccc3-c3cccnc3-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)ccc21,1,85777.62246299146,"[5188, 1300, 29, 3861, 3862, 3951, 2, 19, 3861, 3862]"
1276,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3c4ccccc4c(-c4cccnc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)c4cc(C(C)(C)C)ccc34)ccc21,1,94088.51350136199,"[5189, 1300, 30, 3861, 3862, 3951, 2, 19, 3861, 3862]"
1277,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3cc(F)c(-c4cccnc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)cc3F)ccc21,1,84939.52238809128,"[5190, 1300, 31, 3861, 3862, 3951, 2, 19, 3861, 3862]"
1278,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3ccc4oc(-c5cccnc5-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)cc4c3)ccc21,1,34972245.87386389,"[5191, 1300, 32, 3861, 3862, 7750, 3872, 3873, 3874, 7749, 3868, 3869, 3870, 3871, 3951, 2, 19, 3861, 3862]"
1279,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3ccc(-c4cccnc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)o3)ccc21,1,85711.9717329962,"[5192, 1300, 33, 3861, 3862, 3951, 2, 19, 3861, 3862]"
1280,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3cc(-c5cccnc5-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)ccc3-4)ccc21,1,86527.0785395495,"[5193, 1300, 34, 3861, 3862, 3951, 2, 19, 3861, 3862]"
1281,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3cc(-c4cccnc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)c(Cl)cc3Cl)ccc21,1,95194.17595487731,"[5194, 1300, 35, 3861, 3862, 3951, 2, 19, 3861, 3862]"
1282,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3cnc4nc(-c5cccnc5-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)ccc4c3)ccc21,1,88827.53993536373,"[5195, 1300, 36, 3861, 3862, 3951, 2, 19, 3861, 3862]"
1283,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3cccc4cccc(-c5cccnc5-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)c34)ccc21,1,85436.12292817121,"[5196, 1300, 37, 3861, 3862, 3951, 2, 19, 3861, 3862]"
1284,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cccnc3-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)ccc2-c2ccc(-c3cccnc3-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)cc21,1,86253.91195588138,"[5197, 1300, 38, 3861, 3862, 3951, 2, 19, 3861, 3862]"
1285,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3c(F)c(F)c(-c4cccnc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)c4nsnc34)ccc21,1,85719.61720446916,"[5198, 1300, 39, 3861, 3862, 3951, 2, 19, 3861, 3862]"
1286,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3ccc([Si](C)(C)c4ccc(-c5cccnc5-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)cc4)cc3)ccc21,1,5764858.943802737,"[5199, 1300, 40, 3861, 3862, 7753, 3881, 3882, 3883, 3951, 2, 19, 3861, 3862]"
1287,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3ccc4nc5ccc(-c6cccnc6-c6ccc7c(ccn7C(=O)OC(C)(C)C)c6)cc5nc4c3)ccc21,1,91909.9072237986,"[5200, 1300, 41, 3861, 3862, 3951, 2, 19, 3861, 3862]"
1288,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3ccccc3[Si](C)(C)c3ccccc3-c3cccnc3-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)ccc21,1,7959356.35616998,"[5183, 1300, 3884, 3861, 3862, 7752, 3878, 3879, 3880, 42, 7751, 3875, 3876, 3877, 3951, 2, 19, 3861, 3862]"
1289,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3ccc(-c4cccnc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)nc3)ccc21,1,84815.78370426242,"[5184, 1300, 43, 3861, 3862, 3951, 2, 19, 3861, 3862]"
1290,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3cc(-n4c5ccccc5c5ccccc54)c(-c4cccnc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)cc3-n3c4ccccc4c4ccccc43)ccc21,1,23092138.86768787,"[6420, 1308, 45, 3866, 5190, 1300, 31, 3861, 3862, 3951, 2, 19, 3861, 3862]"
1291,c1cc(-c2ccc3ncccc3c2)c(-n2c3ccccc3c3ccccc32)c(-c2cc(-c3cccc(-c4ccc5ncccc5c4)c3-n3c4ccccc4c4ccccc43)c3ccccc3c2)c1,1,22179984.922376055,"[6936, 524, 45, 3866, 4447, 521, 26, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1292,Clc1cc(-c2cccc(-c3ccc4ncccc4c3)c2-n2c3ccccc3c3ccccc32)sc1-c1cccc(-c2ccc3ncccc3c2)c1-n1c2ccccc2c2ccccc21,1,22114272.026460312,"[6937, 525, 45, 3866, 4448, 521, 27, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1293,Cc1nc2c(-c3cccc(-c4ccc5ncccc5c4)c3-n3c4ccccc4c4ccccc43)c3nsnc3c(-c3cccc(-c4ccc5ncccc5c4)c3-n3c4ccccc4c4ccccc43)c2nc1C,1,22796023.5382461,"[6938, 526, 45, 3866, 4449, 521, 28, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1294,c1ccc(-c2cccc(-c3ccc4ncccc4c3)c2-n2c3ccccc3c3ccccc32)c(Oc2ccccc2-c2cccc(-c3ccc4ncccc4c3)c2-n2c3ccccc3c3ccccc32)c1,1,22469378.872053254,"[6939, 527, 45, 3866, 4450, 521, 29, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1295,CC(C)(C)c1ccc2c(-c3cccc(-c4ccc5ncccc5c4)c3-n3c4ccccc4c4ccccc43)c3ccccc3c(-c3cccc(-c4ccc5ncccc5c4)c3-n3c4ccccc4c4ccccc43)c2c1,1,22920911.64803002,"[6940, 528, 45, 3866, 4451, 521, 30, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1296,Fc1cc(-c2cccc(-c3ccc4ncccc4c3)c2-n2c3ccccc3c3ccccc32)c(F)cc1-c1cccc(-c2ccc3ncccc3c2)c1-n1c2ccccc2c2ccccc21,1,22080023.73441048,"[6941, 529, 45, 3866, 4452, 521, 31, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1297,c1cc(-c2ccc3ncccc3c2)c(-n2c3ccccc3c3ccccc32)c(-c2ccc3oc(-c4cccc(-c5ccc6ncccc6c5)c4-n4c5ccccc5c5ccccc54)cc3c2)c1,1,56995318.15859201,"[6942, 530, 45, 3866, 4453, 521, 32, 3861, 3862, 7750, 3872, 3873, 3874, 7749, 3868, 3869, 3870, 3871, 3910, 0, 22, 3861, 3862]"
1298,c1cc(-c2ccc3ncccc3c2)c(-n2c3ccccc3c3ccccc32)c(-c2ccc(-c3cccc(-c4ccc5ncccc5c4)c3-n3c4ccccc4c4ccccc43)o2)c1,1,21762030.783082753,"[6943, 531, 45, 3866, 4454, 521, 33, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1299,c1ccc2c(c1)-c1ccccc1C21c2cc(-c3cccc(-c4ccc5ncccc5c4)c3-n3c4ccccc4c4ccccc43)ccc2-c2ccc(-c3cccc(-c4ccc5ncccc5c4)c3-n3c4ccccc4c4ccccc43)cc21,1,23482423.571371987,"[6944, 532, 45, 3866, 4455, 521, 34, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1300,Clc1cc(Cl)c(-c2cccc(-c3ccc4ncccc4c3)c2-n2c3ccccc3c3ccccc32)cc1-c1cccc(-c2ccc3ncccc3c2)c1-n1c2ccccc2c2ccccc21,1,22317064.90794272,"[6945, 533, 45, 3866, 4456, 521, 35, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1301,c1cc(-c2ccc3ncccc3c2)c(-n2c3ccccc3c3ccccc32)c(-c2cnc3nc(-c4cccc(-c5ccc6ncccc6c5)c4-n4c5ccccc5c5ccccc54)ccc3c2)c1,1,22194674.75627111,"[6946, 534, 45, 3866, 4457, 521, 36, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1302,c1cc(-c2ccc3ncccc3c2)c(-n2c3ccccc3c3ccccc32)c(-c2cccc3cccc(-c4cccc(-c5ccc6ncccc6c5)c4-n4c5ccccc5c5ccccc54)c23)c1,1,22177969.517066393,"[6947, 535, 45, 3866, 4458, 521, 37, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1303,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cccc(-c4ccc5ncccc5c4)c3-n3c4ccccc4c4ccccc43)ccc2-c2ccc(-c3cccc(-c4ccc5ncccc5c4)c3-n3c4ccccc4c4ccccc43)cc21,1,23996401.597275656,"[6948, 536, 45, 3866, 4459, 521, 38, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1304,Fc1c(F)c(-c2cccc(-c3ccc4ncccc4c3)c2-n2c3ccccc3c3ccccc32)c2nsnc2c1-c1cccc(-c2ccc3ncccc3c2)c1-n1c2ccccc2c2ccccc21,1,22482816.96729883,"[6949, 537, 45, 3866, 4460, 521, 39, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1305,C[Si](C)(c1ccc(-c2cccc(-c3ccc4ncccc4c3)c2-n2c3ccccc3c3ccccc32)cc1)c1ccc(-c2cccc(-c3ccc4ncccc4c3)c2-n2c3ccccc3c3ccccc32)cc1,1,28440457.29026863,"[6950, 538, 45, 3866, 4461, 521, 40, 3861, 3862, 7753, 3881, 3882, 3883, 3910, 0, 22, 3861, 3862]"
1306,c1cc(-c2ccc3ncccc3c2)c(-n2c3ccccc3c3ccccc32)c(-c2ccc3nc4ccc(-c5cccc(-c6ccc7ncccc7c6)c5-n5c6ccccc6c6ccccc65)cc4nc3c2)c1,1,22544093.501901325,"[6951, 539, 45, 3866, 4462, 521, 41, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1307,C[Si](C)(c1ccccc1-c1cccc(-c2ccc3ncccc3c2)c1-n1c2ccccc2c2ccccc21)c1ccccc1-c1cccc(-c2ccc3ncccc3c2)c1-n1c2ccccc2c2ccccc21,1,30634954.702635877,"[6933, 522, 45, 3866, 4445, 521, 3884, 3861, 3862, 7752, 3878, 3879, 3880, 42, 7751, 3875, 3876, 3877, 3910, 0, 22, 3861, 3862]"
1308,c1cc(-c2ccc(-c3cccc(-c4ccc5ncccc5c4)c3-n3c4ccccc4c4ccccc43)nc2)c(-n2c3ccccc3c3ccccc32)c(-c2ccc3ncccc3c2)c1,1,21837595.465525534,"[6934, 523, 45, 3866, 4446, 521, 43, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1309,c1cc(-c2ccc3ncccc3c2)c(-n2c3ccccc3c3ccccc32)c(-c2cc(-n3c4ccccc4c4ccccc43)c(-c3cccc(-c4ccc5ncccc5c4)c3-n3c4ccccc4c4ccccc43)cc2-n2c3ccccc3c3ccccc32)c1,1,40273085.78157311,"[6935, 529, 45, 3866, 4452, 521, 31, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1310,c1cnc2ccc(-c3ccc(-c4cc(-c5ccc(-c6ccc7ncccc7c6)cc5)c5ccccc5c4)cc3)cc2c1,1,60115.55088840443,"[4411, 483, 26, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1311,Clc1cc(-c2ccc(-c3ccc4ncccc4c3)cc2)sc1-c1ccc(-c2ccc3ncccc3c2)cc1,1,60760.01403450748,"[4412, 483, 27, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1312,Cc1nc2c(-c3ccc(-c4ccc5ncccc5c4)cc3)c3nsnc3c(-c3ccc(-c4ccc5ncccc5c4)cc3)c2nc1C,1,65959.93596660339,"[4413, 483, 28, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1313,c1ccc(-c2ccc(-c3ccc4ncccc4c3)cc2)c(Oc2ccccc2-c2ccc(-c3ccc4ncccc4c3)cc2)c1,1,58476.97151891262,"[4414, 483, 29, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1314,CC(C)(C)c1ccc2c(-c3ccc(-c4ccc5ncccc5c4)cc3)c3ccccc3c(-c3ccc(-c4ccc5ncccc5c4)cc3)c2c1,1,65710.53217106906,"[4415, 483, 30, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1315,Fc1cc(-c2ccc(-c3ccc4ncccc4c3)cc2)c(F)cc1-c1ccc(-c2ccc3ncccc3c2)cc1,1,57727.68171641426,"[4416, 483, 31, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1316,c1cnc2ccc(-c3ccc(-c4ccc5oc(-c6ccc(-c7ccc8ncccc8c7)cc6)cc5c4)cc3)cc2c1,1,34945041.24331725,"[4417, 483, 32, 3861, 3862, 7750, 3872, 3873, 3874, 7749, 3868, 3869, 3870, 3871, 3908, 0, 20, 3861, 3862]"
1317,c1cnc2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc7ncccc7c6)cc5)o4)cc3)cc2c1,1,58372.17248306734,"[4418, 483, 33, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1318,c1ccc2c(c1)-c1ccccc1C21c2cc(-c3ccc(-c4ccc5ncccc5c4)cc3)ccc2-c2ccc(-c3ccc(-c4ccc5ncccc5c4)cc3)cc21,1,59193.55278072177,"[4419, 483, 34, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1319,Clc1cc(Cl)c(-c2ccc(-c3ccc4ncccc4c3)cc2)cc1-c1ccc(-c2ccc3ncccc3c2)cc1,1,66601.33525712427,"[4420, 483, 35, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1320,c1cnc2ccc(-c3ccc(-c4cnc5nc(-c6ccc(-c7ccc8ncccc8c7)cc6)ccc5c4)cc3)cc2c1,1,61091.42439666631,"[4421, 483, 36, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1321,c1cnc2ccc(-c3ccc(-c4cccc5cccc(-c6ccc(-c7ccc8ncccc8c7)cc6)c45)cc3)cc2c1,1,58162.6088185791,"[4422, 483, 37, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1322,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3ccc(-c4ccc5ncccc5c4)cc3)ccc2-c2ccc(-c3ccc(-c4ccc5ncccc5c4)cc3)cc21,1,59027.65899319757,"[4423, 483, 38, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1323,Fc1c(F)c(-c2ccc(-c3ccc4ncccc4c3)cc2)c2nsnc2c1-c1ccc(-c2ccc3ncccc3c2)cc1,1,58427.70594121851,"[4424, 483, 39, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1324,C[Si](C)(c1ccc(-c2ccc(-c3ccc4ncccc4c3)cc2)cc1)c1ccc(-c2ccc(-c3ccc4ncccc4c3)cc2)cc1,1,5737654.313256082,"[4425, 483, 40, 3861, 3862, 7753, 3881, 3882, 3883, 3908, 0, 20, 3861, 3862]"
1325,c1cnc2ccc(-c3ccc(-c4ccc5nc6ccc(-c7ccc(-c8ccc9ncccc9c8)cc7)cc6nc5c4)cc3)cc2c1,1,63786.33627175168,"[4426, 483, 41, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1326,C[Si](C)(c1ccccc1-c1ccc(-c2ccc3ncccc3c2)cc1)c1ccccc1-c1ccc(-c2ccc3ncccc3c2)cc1,1,7932151.7256233245,"[4409, 483, 3884, 3861, 3862, 7752, 3878, 3879, 3880, 42, 7751, 3875, 3876, 3877, 3908, 0, 20, 3861, 3862]"
1327,c1cnc2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc7ncccc7c6)cc5)nc4)cc3)cc2c1,1,57605.39449744389,"[4410, 483, 43, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1328,c1cnc2ccc(-c3ccc(-c4cc(-n5c6ccccc6c6ccccc65)c(-c5ccc(-c6ccc7ncccc7c6)cc5)cc4-n4c5ccccc5c5ccccc54)cc3)cc2c1,1,21831045.967419963,"[6932, 491, 45, 3866, 4416, 483, 31, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1329,c1ccc(-c2cc(-c3ccccc3-c3ccc4ncccc4c3)c3ccccc3c2)c(-c2ccc3ncccc3c2)c1,1,57789.45254946253,"[4519, 597, 26, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1330,Clc1cc(-c2ccccc2-c2ccc3ncccc3c2)sc1-c1ccccc1-c1ccc2ncccc2c1,1,58433.91569556558,"[4520, 597, 27, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1331,Cc1nc2c(-c3ccccc3-c3ccc4ncccc4c3)c3nsnc3c(-c3ccccc3-c3ccc4ncccc4c3)c2nc1C,1,63633.83762766149,"[4521, 597, 28, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1332,c1ccc(-c2ccccc2-c2ccc3ncccc3c2)c(Oc2ccccc2-c2ccccc2-c2ccc3ncccc3c2)c1,1,56150.873179970724,"[4522, 597, 29, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1333,CC(C)(C)c1ccc2c(-c3ccccc3-c3ccc4ncccc4c3)c3ccccc3c(-c3ccccc3-c3ccc4ncccc4c3)c2c1,1,63384.43383212717,"[4523, 597, 30, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1334,Fc1cc(-c2ccccc2-c2ccc3ncccc3c2)c(F)cc1-c1ccccc1-c1ccc2ncccc2c1,1,55401.58337747236,"[4524, 597, 31, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1335,c1ccc(-c2ccc3oc(-c4ccccc4-c4ccc5ncccc5c4)cc3c2)c(-c2ccc3ncccc3c2)c1,1,34942715.1449783,"[4525, 597, 32, 3861, 3862, 7750, 3872, 3873, 3874, 7749, 3868, 3869, 3870, 3871, 3914, 0, 11, 3861, 3862]"
1336,c1ccc(-c2ccc(-c3ccccc3-c3ccc4ncccc4c3)o2)c(-c2ccc3ncccc3c2)c1,1,56046.074144125436,"[4526, 597, 33, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1337,c1ccc(-c2ccc3ncccc3c2)c(-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2cc(-c4ccccc4-c4ccc5ncccc5c4)ccc2-3)c1,1,56867.45444177987,"[4527, 597, 34, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1338,Clc1cc(Cl)c(-c2ccccc2-c2ccc3ncccc3c2)cc1-c1ccccc1-c1ccc2ncccc2c1,1,64275.23691818238,"[4528, 597, 35, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1339,c1ccc(-c2cnc3nc(-c4ccccc4-c4ccc5ncccc5c4)ccc3c2)c(-c2ccc3ncccc3c2)c1,1,58765.32605772441,"[4529, 597, 36, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1340,c1ccc(-c2cccc3cccc(-c4ccccc4-c4ccc5ncccc5c4)c23)c(-c2ccc3ncccc3c2)c1,1,55836.5104796372,"[4530, 597, 37, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1341,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3ccccc3-c3ccc4ncccc4c3)ccc2-c2ccc(-c3ccccc3-c3ccc4ncccc4c3)cc21,1,56701.56065425566,"[4531, 597, 38, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1342,Fc1c(F)c(-c2ccccc2-c2ccc3ncccc3c2)c2nsnc2c1-c1ccccc1-c1ccc2ncccc2c1,1,56101.607602276614,"[4532, 597, 39, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1343,C[Si](C)(c1ccc(-c2ccccc2-c2ccc3ncccc3c2)cc1)c1ccc(-c2ccccc2-c2ccc3ncccc3c2)cc1,1,5735328.21491714,"[4533, 597, 40, 3861, 3862, 7753, 3881, 3882, 3883, 3914, 0, 11, 3861, 3862]"
1344,c1ccc(-c2ccc3nc4ccc(-c5ccccc5-c5ccc6ncccc6c5)cc4nc3c2)c(-c2ccc3ncccc3c2)c1,1,61460.23793280978,"[4534, 597, 41, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1345,C[Si](C)(c1ccccc1-c1ccccc1-c1ccc2ncccc2c1)c1ccccc1-c1ccccc1-c1ccc2ncccc2c1,1,7929825.627284382,"[4517, 597, 3884, 3861, 3862, 7752, 3878, 3879, 3880, 42, 7751, 3875, 3876, 3877, 3914, 0, 11, 3861, 3862]"
1346,c1ccc(-c2ccc3ncccc3c2)c(-c2ccc(-c3ccccc3-c3ccc4ncccc4c3)nc2)c1,1,55279.296158501995,"[4518, 597, 43, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1347,c1ccc(-c2cc(-n3c4ccccc4c4ccccc43)c(-c3ccccc3-c3ccc4ncccc4c3)cc2-n2c3ccccc3c3ccccc32)c(-c2ccc3ncccc3c2)c1,1,21828719.869081024,"[6957, 605, 45, 3866, 4524, 597, 31, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1348,Fc1c(-c2ccc3ncccc3c2)cccc1-c1cc(-c2cccc(-c3ccc4ncccc4c3)c2F)c2ccccc2c1,1,60021.03852118649,"[4447, 521, 26, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1349,Fc1c(-c2ccc3ncccc3c2)cccc1-c1cc(Cl)c(-c2cccc(-c3ccc4ncccc4c3)c2F)s1,1,60687.38159622639,"[4448, 521, 27, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1350,Cc1nc2c(-c3cccc(-c4ccc5ncccc5c4)c3F)c3nsnc3c(-c3cccc(-c4ccc5ncccc5c4)c3F)c2nc1C,1,66036.80243077387,"[4449, 521, 28, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1351,Fc1c(-c2ccc3ncccc3c2)cccc1-c1ccccc1Oc1ccccc1-c1cccc(-c2ccc3ncccc3c2)c1F,1,58325.4754239748,"[4450, 521, 29, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1352,CC(C)(C)c1ccc2c(-c3cccc(-c4ccc5ncccc5c4)c3F)c3ccccc3c(-c3cccc(-c4ccc5ncccc5c4)c3F)c2c1,1,65776.57231480042,"[4451, 521, 30, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1353,Fc1cc(-c2cccc(-c3ccc4ncccc4c3)c2F)c(F)cc1-c1cccc(-c2ccc3ncccc3c2)c1F,1,57558.25291219737,"[4452, 521, 31, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1354,Fc1c(-c2ccc3ncccc3c2)cccc1-c1ccc2oc(-c3cccc(-c4ccc5ncccc5c4)c3F)cc2c1,1,34944870.35863329,"[4453, 521, 32, 3861, 3862, 7750, 3872, 3873, 3874, 7749, 3868, 3869, 3870, 3871, 3910, 0, 22, 3861, 3862]"
1355,Fc1c(-c2ccc3ncccc3c2)cccc1-c1ccc(-c2cccc(-c3ccc4ncccc4c3)c2F)o1,1,58228.581275352466,"[4454, 521, 33, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1356,Fc1c(-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2cc(-c4cccc(-c5ccc6ncccc6c5)c4F)ccc2-3)cccc1-c1ccc2ncccc2c1,1,59048.69481985956,"[4455, 521, 34, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1357,Fc1c(-c2ccc3ncccc3c2)cccc1-c1cc(-c2cccc(-c3ccc4ncccc4c3)c2F)c(Cl)cc1Cl,1,66710.76014080005,"[4456, 521, 35, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1358,Fc1c(-c2ccc3ncccc3c2)cccc1-c1cnc2nc(-c3cccc(-c4ccc5ncccc5c4)c3F)ccc2c1,1,61027.85799460554,"[4457, 521, 36, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1359,Fc1c(-c2ccc3ncccc3c2)cccc1-c1cccc2cccc(-c3cccc(-c4ccc5ncccc5c4)c3F)c12,1,58005.633211525805,"[4458, 521, 37, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1360,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cccc(-c4ccc5ncccc5c4)c3F)ccc2-c2ccc(-c3cccc(-c4ccc5ncccc5c4)c3F)cc21,1,58861.140341350234,"[4459, 521, 38, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1361,Fc1c(-c2ccc3ncccc3c2)cccc1-c1c(F)c(F)c(-c2cccc(-c3ccc4ncccc4c3)c2F)c2nsnc12,1,58274.445116241644,"[4460, 521, 39, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1362,C[Si](C)(c1ccc(-c2cccc(-c3ccc4ncccc4c3)c2F)cc1)c1ccc(-c2cccc(-c3ccc4ncccc4c3)c2F)cc1,1,5737483.428572129,"[4461, 521, 40, 3861, 3862, 7753, 3881, 3882, 3883, 3910, 0, 22, 3861, 3862]"
1363,Fc1c(-c2ccc3ncccc3c2)cccc1-c1ccc2nc3ccc(-c4cccc(-c5ccc6ncccc6c5)c4F)cc3nc2c1,1,63801.005473504396,"[4462, 521, 41, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1364,C[Si](C)(c1ccccc1-c1cccc(-c2ccc3ncccc3c2)c1F)c1ccccc1-c1cccc(-c2ccc3ncccc3c2)c1F,1,7931980.840939373,"[4445, 521, 3884, 3861, 3862, 7752, 3878, 3879, 3880, 42, 7751, 3875, 3876, 3877, 3910, 0, 22, 3861, 3862]"
1365,Fc1c(-c2ccc(-c3cccc(-c4ccc5ncccc5c4)c3F)nc2)cccc1-c1ccc2ncccc2c1,1,57435.6726111698,"[4446, 521, 43, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1366,Fc1c(-c2ccc3ncccc3c2)cccc1-c1cc(-n2c3ccccc3c3ccccc32)c(-c2cccc(-c3ccc4ncccc4c3)c2F)cc1-n1c2ccccc2c2ccccc21,1,22080023.73441048,"[6953, 529, 45, 3866, 4452, 521, 31, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1367,c1cnc2ccc(-c3ccsc3-c3cc(-c4sccc4-c4ccc5ncccc5c4)c4ccccc4c3)cc2c1,1,59238.4376794079,"[4555, 635, 26, 3861, 3862, 3916, 0, 12, 3861, 3862]"
1368,Clc1cc(-c2sccc2-c2ccc3ncccc3c2)sc1-c1sccc1-c1ccc2ncccc2c1,1,59890.23345983891,"[4556, 635, 27, 3861, 3862, 3916, 0, 12, 3861, 3862]"
1369,Cc1nc2c(-c3sccc3-c3ccc4ncccc4c3)c3nsnc3c(-c3sccc3-c3ccc4ncccc4c3)c2nc1C,1,65140.25705301768,"[4557, 635, 28, 3861, 3862, 3916, 0, 12, 3861, 3862]"
1370,c1ccc(-c2sccc2-c2ccc3ncccc3c2)c(Oc2ccccc2-c2sccc2-c2ccc3ncccc3c2)c1,1,57580.761317452314,"[4558, 635, 29, 3861, 3862, 3916, 0, 12, 3861, 3862]"
