index,product_SMILES,route_name,routescore,visited_nodes
969,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3cc(-c4cccnc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)c4ccccc4c3)ccc21,1,87698.41071397216,"[5185, 1300, 26, 3861, 3862, 3951, 2, 19, 3861, 3862]"
970,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3cc(Cl)c(-c4cccnc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)s3)ccc21,1,88451.23244552535,"[5186, 1300, 27, 3861, 3862, 3951, 2, 19, 3861, 3862]"
971,Cc1nc2c(-c3cccnc3-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)c3nsnc3c(-c3cccnc3-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)c2nc1C,1,94391.53565985244,"[5187, 1300, 28, 3861, 3862, 3951, 2, 19, 3861, 3862]"
972,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3ccccc3Oc3ccccc3-c3cccnc3-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)ccc21,1,85777.62402289335,"[5188, 1300, 29, 3861, 3862, 3951, 2, 19, 3861, 3862]"
973,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3c4ccccc4c(-c4cccnc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)c4cc(C(C)(C)C)ccc34)ccc21,1,94088.51538558598,"[5189, 1300, 30, 3861, 3862, 3951, 2, 19, 3861, 3862]"
974,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3cc(F)c(-c4cccnc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)cc3F)ccc21,1,84939.52392156879,"[5190, 1300, 31, 3861, 3862, 3951, 2, 19, 3861, 3862]"
975,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3ccc4oc(-c5cccnc5-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)cc4c3)ccc21,1,34972446.58337871,"[5191, 1300, 32, 3861, 3862, 7750, 3872, 3873, 3874, 7749, 3868, 3869, 3870, 3871, 3951, 2, 19, 3861, 3862]"
976,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3ccc(-c4cccnc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)o3)ccc21,1,85711.9733031938,"[5192, 1300, 33, 3861, 3862, 3951, 2, 19, 3861, 3862]"
977,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3cc(-c5cccnc5-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)ccc3-4)ccc21,1,86527.08011093411,"[5193, 1300, 34, 3861, 3862, 3951, 2, 19, 3861, 3862]"
978,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3cc(-c4cccnc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)c(Cl)cc3Cl)ccc21,1,95194.17789437737,"[5194, 1300, 35, 3861, 3862, 3951, 2, 19, 3861, 3862]"
979,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3cnc4nc(-c5cccnc5-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)ccc4c3)ccc21,1,88827.54162233064,"[5195, 1300, 36, 3861, 3862, 3951, 2, 19, 3861, 3862]"
980,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3cccc4cccc(-c5cccnc5-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)c34)ccc21,1,85436.12447973143,"[5196, 1300, 37, 3861, 3862, 3951, 2, 19, 3861, 3862]"
981,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cccnc3-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)ccc2-c2ccc(-c3cccnc3-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)cc21,1,86253.91349505291,"[5197, 1300, 38, 3861, 3862, 3951, 2, 19, 3861, 3862]"
982,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3c(F)c(F)c(-c4cccnc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)c4nsnc34)ccc21,1,85719.61876180438,"[5198, 1300, 39, 3861, 3862, 3951, 2, 19, 3861, 3862]"
983,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3ccc([Si](C)(C)c4ccc(-c5cccnc5-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)cc4)cc3)ccc21,1,5764858.944409739,"[5199, 1300, 40, 3861, 3862, 7753, 3881, 3882, 3883, 3951, 2, 19, 3861, 3862]"
984,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3ccc4nc5ccc(-c6cccnc6-c6ccc7c(ccn7C(=O)OC(C)(C)C)c6)cc5nc4c3)ccc21,1,91909.90902772686,"[5200, 1300, 41, 3861, 3862, 3951, 2, 19, 3861, 3862]"
985,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3ccccc3[Si](C)(C)c3ccccc3-c3cccnc3-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)ccc21,1,7959376.02016193,"[5183, 1300, 3884, 3861, 3862, 7752, 3878, 3879, 3880, 42, 7751, 3875, 3876, 3877, 3951, 2, 19, 3861, 3862]"
986,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3ccc(-c4cccnc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)nc3)ccc21,1,84815.7852372174,"[5184, 1300, 43, 3861, 3862, 3951, 2, 19, 3861, 3862]"
987,CC(C)(C)OC(=O)n1ccc2cc(-c3ncccc3-c3cc(-n4c5ccccc5c5ccccc54)c(-c4cccnc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)cc3-n3c4ccccc4c4ccccc43)ccc21,1,23092138.869783882,"[6420, 1308, 45, 3866, 5190, 1300, 31, 3861, 3862, 3951, 2, 19, 3861, 3862]"
988,c1cc(-c2ccc3ncccc3c2)c(-n2c3ccccc3c3ccccc32)c(-c2cc(-c3cccc(-c4ccc5ncccc5c4)c3-n3c4ccccc4c4ccccc43)c3ccccc3c2)c1,1,22179984.923880633,"[6936, 524, 45, 3866, 4447, 521, 26, 3861, 3862, 3910, 0, 22, 3861, 3862]"
989,Clc1cc(-c2cccc(-c3ccc4ncccc4c3)c2-n2c3ccccc3c3ccccc32)sc1-c1cccc(-c2ccc3ncccc3c2)c1-n1c2ccccc2c2ccccc21,1,22114272.027991135,"[6937, 525, 45, 3866, 4448, 521, 27, 3861, 3862, 3910, 0, 22, 3861, 3862]"
990,Cc1nc2c(-c3cccc(-c4ccc5ncccc5c4)c3-n3c4ccccc4c4ccccc43)c3nsnc3c(-c3cccc(-c4ccc5ncccc5c4)c3-n3c4ccccc4c4ccccc43)c2nc1C,1,22796023.539995078,"[6938, 526, 45, 3866, 4449, 521, 28, 3861, 3862, 3910, 0, 22, 3861, 3862]"
991,c1ccc(-c2cccc(-c3ccc4ncccc4c3)c2-n2c3ccccc3c3ccccc32)c(Oc2ccccc2-c2cccc(-c3ccc4ncccc4c3)c2-n2c3ccccc3c3ccccc32)c1,1,22469378.873491805,"[6939, 527, 45, 3866, 4450, 521, 29, 3861, 3862, 3910, 0, 22, 3861, 3862]"
992,CC(C)(C)c1ccc2c(-c3cccc(-c4ccc5ncccc5c4)c3-n3c4ccccc4c4ccccc43)c3ccccc3c(-c3cccc(-c4ccc5ncccc5c4)c3-n3c4ccccc4c4ccccc43)c2c1,1,22920911.649769366,"[6940, 528, 45, 3866, 4451, 521, 30, 3861, 3862, 3910, 0, 22, 3861, 3862]"
993,Fc1cc(-c2cccc(-c3ccc4ncccc4c3)c2-n2c3ccccc3c3ccccc32)c(F)cc1-c1cccc(-c2ccc3ncccc3c2)c1-n1c2ccccc2c2ccccc21,1,22080023.735815942,"[6941, 529, 45, 3866, 4452, 521, 31, 3861, 3862, 3910, 0, 22, 3861, 3862]"
994,c1cc(-c2ccc3ncccc3c2)c(-n2c3ccccc3c3ccccc32)c(-c2ccc3oc(-c4cccc(-c5ccc6ncccc6c5)c4-n4c5ccccc5c5ccccc54)cc3c2)c1,1,56995518.86797973,"[6942, 530, 45, 3866, 4453, 521, 32, 3861, 3862, 7750, 3872, 3873, 3874, 7749, 3868, 3869, 3870, 3871, 3910, 0, 22, 3861, 3862]"
995,c1cc(-c2ccc3ncccc3c2)c(-n2c3ccccc3c3ccccc32)c(-c2ccc(-c3cccc(-c4ccc5ncccc5c4)c3-n3c4ccccc4c4ccccc43)o2)c1,1,21762030.784513056,"[6943, 531, 45, 3866, 4454, 521, 33, 3861, 3862, 3910, 0, 22, 3861, 3862]"
996,c1ccc2c(c1)-c1ccccc1C21c2cc(-c3cccc(-c4ccc5ncccc5c4)c3-n3c4ccccc4c4ccccc43)ccc2-c2ccc(-c3cccc(-c4ccc5ncccc5c4)c3-n3c4ccccc4c4ccccc43)cc21,1,23482423.572845727,"[6944, 532, 45, 3866, 4455, 521, 34, 3861, 3862, 3910, 0, 22, 3861, 3862]"
997,Clc1cc(Cl)c(-c2cccc(-c3ccc4ncccc4c3)c2-n2c3ccccc3c3ccccc32)cc1-c1cccc(-c2ccc3ncccc3c2)c1-n1c2ccccc2c2ccccc21,1,22317064.90971569,"[6945, 533, 45, 3866, 4456, 521, 35, 3861, 3862, 3910, 0, 22, 3861, 3862]"
998,c1cc(-c2ccc3ncccc3c2)c(-n2c3ccccc3c3ccccc32)c(-c2cnc3nc(-c4cccc(-c5ccc6ncccc6c5)c4-n4c5ccccc5c5ccccc54)ccc3c2)c1,1,22194674.757816043,"[6946, 534, 45, 3866, 4457, 521, 36, 3861, 3862, 3910, 0, 22, 3861, 3862]"
999,c1cc(-c2ccc3ncccc3c2)c(-n2c3ccccc3c3ccccc32)c(-c2cccc3cccc(-c4cccc(-c5ccc6ncccc6c5)c4-n4c5ccccc5c5ccccc54)c23)c1,1,22177969.518490355,"[6947, 535, 45, 3866, 4458, 521, 37, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1000,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cccc(-c4ccc5ncccc5c4)c3-n3c4ccccc4c4ccccc43)ccc2-c2ccc(-c3cccc(-c4ccc5ncccc5c4)c3-n3c4ccccc4c4ccccc43)cc21,1,23996401.598733176,"[6948, 536, 45, 3866, 4459, 521, 38, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1001,Fc1c(F)c(-c2cccc(-c3ccc4ncccc4c3)c2-n2c3ccccc3c3ccccc32)c2nsnc2c1-c1cccc(-c2ccc3ncccc3c2)c1-n1c2ccccc2c2ccccc21,1,22482816.968735427,"[6949, 537, 45, 3866, 4460, 521, 39, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1002,C[Si](C)(c1ccc(-c2cccc(-c3ccc4ncccc4c3)c2-n2c3ccccc3c3ccccc32)cc1)c1ccc(-c2cccc(-c3ccc4ncccc4c3)c2-n2c3ccccc3c3ccccc32)cc1,1,28440457.29076449,"[6950, 538, 45, 3866, 4461, 521, 40, 3861, 3862, 7753, 3881, 3882, 3883, 3910, 0, 22, 3861, 3862]"
1003,c1cc(-c2ccc3ncccc3c2)c(-n2c3ccccc3c3ccccc32)c(-c2ccc3nc4ccc(-c5cccc(-c6ccc7ncccc7c6)c5-n5c6ccccc6c6ccccc65)cc4nc3c2)c1,1,22544093.50355933,"[6951, 539, 45, 3866, 4462, 521, 41, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1004,C[Si](C)(c1ccccc1-c1cccc(-c2ccc3ncccc3c2)c1-n1c2ccccc2c2ccccc21)c1ccccc1-c1cccc(-c2ccc3ncccc3c2)c1-n1c2ccccc2c2ccccc21,1,30634974.36651668,"[6933, 522, 45, 3866, 4445, 521, 3884, 3861, 3862, 7752, 3878, 3879, 3880, 42, 7751, 3875, 3876, 3877, 3910, 0, 22, 3861, 3862]"
1005,c1cc(-c2ccc(-c3cccc(-c4ccc5ncccc5c4)c3-n3c4ccccc4c4ccccc43)nc2)c(-n2c3ccccc3c3ccccc32)c(-c2ccc3ncccc3c2)c1,1,21837595.466924597,"[6934, 523, 45, 3866, 4446, 521, 43, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1006,c1cc(-c2ccc3ncccc3c2)c(-n2c3ccccc3c3ccccc32)c(-c2cc(-n3c4ccccc4c4ccccc43)c(-c3cccc(-c4ccc5ncccc5c4)c3-n3c4ccccc4c4ccccc43)cc2-n2c3ccccc3c3ccccc32)c1,1,40273085.784405485,"[6935, 529, 45, 3866, 4452, 521, 31, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1007,c1cnc2ccc(-c3ccc(-c4cc(-c5ccc(-c6ccc7ncccc7c6)cc5)c5ccccc5c4)cc3)cc2c1,1,60115.55188323241,"[4411, 483, 26, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1008,Clc1cc(-c2ccc(-c3ccc4ncccc4c3)cc2)sc1-c1ccc(-c2ccc3ncccc3c2)cc1,1,60760.01505632677,"[4412, 483, 27, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1009,Cc1nc2c(-c3ccc(-c4ccc5ncccc5c4)cc3)c3nsnc3c(-c3ccc(-c4ccc5ncccc5c4)cc3)c2nc1C,1,65959.93718406143,"[4413, 483, 28, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1010,c1ccc(-c2ccc(-c3ccc4ncccc4c3)cc2)c(Oc2ccccc2-c2ccc(-c3ccc4ncccc4c3)cc2)c1,1,58476.97244287911,"[4414, 483, 29, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1011,CC(C)(C)c1ccc2c(-c3ccc(-c4ccc5ncccc5c4)cc3)c3ccccc3c(-c3ccc(-c4ccc5ncccc5c4)cc3)c2c1,1,65710.53337626446,"[4415, 483, 30, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1012,Fc1cc(-c2ccc(-c3ccc4ncccc4c3)cc2)c(F)cc1-c1ccc(-c2ccc3ncccc3c2)cc1,1,57727.682617508806,"[4416, 483, 31, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1013,c1cnc2ccc(-c3ccc(-c4ccc5oc(-c6ccc(-c7ccc8ncccc8c7)cc6)cc5c4)cc3)cc2c1,1,34945241.952199966,"[4417, 483, 32, 3861, 3862, 7750, 3872, 3873, 3874, 7749, 3868, 3869, 3870, 3871, 3908, 0, 20, 3861, 3862]"
1014,c1cnc2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc7ncccc7c6)cc5)o4)cc3)cc2c1,1,58372.17341576362,"[4418, 483, 33, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1015,c1ccc2c(c1)-c1ccccc1C21c2cc(-c3ccc(-c4ccc5ncccc5c4)cc3)ccc2-c2ccc(-c3ccc(-c4ccc5ncccc5c4)cc3)cc21,1,59193.553714856,"[4419, 483, 34, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1016,Clc1cc(Cl)c(-c2ccc(-c3ccc4ncccc4c3)cc2)cc1-c1ccc(-c2ccc3ncccc3c2)cc1,1,66601.33650900138,"[4420, 483, 35, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1017,c1cnc2ccc(-c3ccc(-c4cnc5nc(-c6ccc(-c7ccc8ncccc8c7)cc6)ccc5c4)cc3)cc2c1,1,61091.42543027923,"[4421, 483, 36, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1018,c1cnc2ccc(-c3ccc(-c4cccc5cccc(-c6ccc(-c7ccc8ncccc8c7)cc6)c45)cc3)cc2c1,1,58162.6097352894,"[4422, 483, 37, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1019,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3ccc(-c4ccc5ncccc5c4)cc3)ccc2-c2ccc(-c3ccc(-c4ccc5ncccc5c4)cc3)cc21,1,59027.65989940961,"[4423, 483, 38, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1020,Fc1c(F)c(-c2ccc(-c3ccc4ncccc4c3)cc2)c2nsnc2c1-c1ccc(-c2ccc3ncccc3c2)cc1,1,58427.70686296793,"[4424, 483, 39, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1021,C[Si](C)(c1ccc(-c2ccc(-c3ccc4ncccc4c3)cc2)cc1)c1ccc(-c2ccc(-c3ccc4ncccc4c3)cc2)cc1,1,5737654.3132309895,"[4425, 483, 40, 3861, 3862, 7753, 3881, 3882, 3883, 3908, 0, 20, 3861, 3862]"
1022,c1cnc2ccc(-c3ccc(-c4ccc5nc6ccc(-c7ccc(-c8ccc9ncccc9c8)cc7)cc6nc5c4)cc3)cc2c1,1,63786.33740682773,"[4426, 483, 41, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1023,C[Si](C)(c1ccccc1-c1ccc(-c2ccc3ncccc3c2)cc1)c1ccccc1-c1ccc(-c2ccc3ncccc3c2)cc1,1,7932171.388983179,"[4409, 483, 3884, 3861, 3862, 7752, 3878, 3879, 3880, 42, 7751, 3875, 3876, 3877, 3908, 0, 20, 3861, 3862]"
1024,c1cnc2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc7ncccc7c6)cc5)nc4)cc3)cc2c1,1,57605.39539807396,"[4410, 483, 43, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1025,c1cnc2ccc(-c3ccc(-c4cc(-n5c6ccccc6c6ccccc65)c(-c5ccc(-c6ccc7ncccc7c6)cc5)cc4-n4c5ccccc5c5ccccc54)cc3)cc2c1,1,21831045.96885342,"[6932, 491, 45, 3866, 4416, 483, 31, 3861, 3862, 3908, 0, 20, 3861, 3862]"
1026,c1ccc(-c2cc(-c3ccccc3-c3ccc4ncccc4c3)c3ccccc3c2)c(-c2ccc3ncccc3c2)c1,1,57789.45345124658,"[4519, 597, 26, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1027,Clc1cc(-c2ccccc2-c2ccc3ncccc3c2)sc1-c1ccccc1-c1ccc2ncccc2c1,1,58433.91662434093,"[4520, 597, 27, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1028,Cc1nc2c(-c3ccccc3-c3ccc4ncccc4c3)c3nsnc3c(-c3ccccc3-c3ccc4ncccc4c3)c2nc1C,1,63633.8387520756,"[4521, 597, 28, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1029,c1ccc(-c2ccccc2-c2ccc3ncccc3c2)c(Oc2ccccc2-c2ccccc2-c2ccc3ncccc3c2)c1,1,56150.87401089328,"[4522, 597, 29, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1030,CC(C)(C)c1ccc2c(-c3ccccc3-c3ccc4ncccc4c3)c3ccccc3c(-c3ccccc3-c3ccc4ncccc4c3)c2c1,1,63384.43494427862,"[4523, 597, 30, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1031,Fc1cc(-c2ccccc2-c2ccc3ncccc3c2)c(F)cc1-c1ccccc1-c1ccc2ncccc2c1,1,55401.584185522974,"[4524, 597, 31, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1032,c1ccc(-c2ccc3oc(-c4ccccc4-c4ccc5ncccc5c4)cc3c2)c(-c2ccc3ncccc3c2)c1,1,34942915.853767976,"[4525, 597, 32, 3861, 3862, 7750, 3872, 3873, 3874, 7749, 3868, 3869, 3870, 3871, 3914, 0, 11, 3861, 3862]"
1033,c1ccc(-c2ccc(-c3ccccc3-c3ccc4ncccc4c3)o2)c(-c2ccc3ncccc3c2)c1,1,56046.07498377778,"[4526, 597, 33, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1034,c1ccc(-c2ccc3ncccc3c2)c(-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2cc(-c4ccccc4-c4ccc5ncccc5c4)ccc2-3)c1,1,56867.45528287017,"[4527, 597, 34, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1035,Clc1cc(Cl)c(-c2ccccc2-c2ccc3ncccc3c2)cc1-c1ccccc1-c1ccc2ncccc2c1,1,64275.23807701554,"[4528, 597, 35, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1036,c1ccc(-c2cnc3nc(-c4ccccc4-c4ccc5ncccc5c4)ccc3c2)c(-c2ccc3ncccc3c2)c1,1,58765.32699829341,"[4529, 597, 36, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1037,c1ccc(-c2cccc3cccc(-c4ccccc4-c4ccc5ncccc5c4)c23)c(-c2ccc3ncccc3c2)c1,1,55836.51130330357,"[4530, 597, 37, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1038,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3ccccc3-c3ccc4ncccc4c3)ccc2-c2ccc(-c3ccccc3-c3ccc4ncccc4c3)cc21,1,56701.56146742379,"[4531, 597, 38, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1039,Fc1c(F)c(-c2ccccc2-c2ccc3ncccc3c2)c2nsnc2c1-c1ccccc1-c1ccc2ncccc2c1,1,56101.608430982094,"[4532, 597, 39, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1040,C[Si](C)(c1ccc(-c2ccccc2-c2ccc3ncccc3c2)cc1)c1ccc(-c2ccccc2-c2ccc3ncccc3c2)cc1,1,5735328.214799004,"[4533, 597, 40, 3861, 3862, 7753, 3881, 3882, 3883, 3914, 0, 11, 3861, 3862]"
1041,c1ccc(-c2ccc3nc4ccc(-c5ccccc5-c5ccc6ncccc6c5)cc4nc3c2)c(-c2ccc3ncccc3c2)c1,1,61460.23897484191,"[4534, 597, 41, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1042,C[Si](C)(c1ccccc1-c1ccccc1-c1ccc2ncccc2c1)c1ccccc1-c1ccccc1-c1ccc2ncccc2c1,1,7929845.290551194,"[4517, 597, 3884, 3861, 3862, 7752, 3878, 3879, 3880, 42, 7751, 3875, 3876, 3877, 3914, 0, 11, 3861, 3862]"
1043,c1ccc(-c2ccc3ncccc3c2)c(-c2ccc(-c3ccccc3-c3ccc4ncccc4c3)nc2)c1,1,55279.29696608813,"[4518, 597, 43, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1044,c1ccc(-c2cc(-n3c4ccccc4c4ccccc43)c(-c3ccccc3-c3ccc4ncccc4c3)cc2-n2c3ccccc3c3ccccc32)c(-c2ccc3ncccc3c2)c1,1,21828719.870421436,"[6957, 605, 45, 3866, 4524, 597, 31, 3861, 3862, 3914, 0, 11, 3861, 3862]"
1045,Fc1c(-c2ccc3ncccc3c2)cccc1-c1cc(-c2cccc(-c3ccc4ncccc4c3)c2F)c2ccccc2c1,1,60021.039484921894,"[4447, 521, 26, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1046,Fc1c(-c2ccc3ncccc3c2)cccc1-c1cc(Cl)c(-c2cccc(-c3ccc4ncccc4c3)c2F)s1,1,60687.382587828295,"[4448, 521, 27, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1047,Cc1nc2c(-c3cccc(-c4ccc5ncccc5c4)c3F)c3nsnc3c(-c3cccc(-c4ccc5ncccc5c4)c3F)c2nc1C,1,66036.80362399446,"[4449, 521, 28, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1048,Fc1c(-c2ccc3ncccc3c2)cccc1-c1ccccc1Oc1ccccc1-c1cccc(-c2ccc3ncccc3c2)c1F,1,58325.47631456936,"[4450, 521, 29, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1049,CC(C)(C)c1ccc2c(-c3cccc(-c4ccc5ncccc5c4)c3F)c3ccccc3c(-c3cccc(-c4ccc5ncccc5c4)c3F)c2c1,1,65776.57349532531,"[4451, 521, 30, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1050,Fc1cc(-c2cccc(-c3ccc4ncccc4c3)c2F)c(F)cc1-c1cccc(-c2ccc3ncccc3c2)c1F,1,57558.25377920268,"[4452, 521, 31, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1051,Fc1c(-c2ccc3ncccc3c2)cccc1-c1ccc2oc(-c3cccc(-c4ccc5ncccc5c4)c3F)cc2c1,1,34945071.06748187,"[4453, 521, 32, 3861, 3862, 7750, 3872, 3873, 3874, 7749, 3868, 3869, 3870, 3871, 3910, 0, 22, 3861, 3862]"
1052,Fc1c(-c2ccc3ncccc3c2)cccc1-c1ccc(-c2cccc(-c3ccc4ncccc4c3)c2F)o1,1,58228.58217499301,"[4454, 521, 33, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1053,Fc1c(-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2cc(-c4cccc(-c5ccc6ncccc6c5)c4F)ccc2-3)cccc1-c1ccc2ncccc2c1,1,59048.69572088739,"[4455, 521, 34, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1054,Fc1c(-c2ccc3ncccc3c2)cccc1-c1cc(-c2cccc(-c3ccc4ncccc4c3)c2F)c(Cl)cc1Cl,1,66710.76136974205,"[4456, 521, 35, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1055,Fc1c(-c2ccc3ncccc3c2)cccc1-c1cnc2nc(-c3cccc(-c4ccc5ncccc5c4)c3F)ccc2c1,1,61027.85899836373,"[4457, 521, 36, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1056,Fc1c(-c2ccc3ncccc3c2)cccc1-c1cccc2cccc(-c3cccc(-c4ccc5ncccc5c4)c3F)c12,1,58005.634094644985,"[4458, 521, 37, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1057,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cccc(-c4ccc5ncccc5c4)c3F)ccc2-c2ccc(-c3cccc(-c4ccc5ncccc5c4)c3F)cc21,1,58861.14121358944,"[4459, 521, 38, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1058,Fc1c(-c2ccc3ncccc3c2)cccc1-c1c(F)c(F)c(-c2cccc(-c3ccc4ncccc4c3)c2F)c2nsnc12,1,58274.44600454853,"[4460, 521, 39, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1059,C[Si](C)(c1ccc(-c2cccc(-c3ccc4ncccc4c3)c2F)cc1)c1ccc(-c2cccc(-c3ccc4ncccc4c3)c2F)cc1,1,5737483.42851289,"[4461, 521, 40, 3861, 3862, 7753, 3881, 3882, 3883, 3910, 0, 22, 3861, 3862]"
1060,Fc1c(-c2ccc3ncccc3c2)cccc1-c1ccc2nc3ccc(-c4cccc(-c5ccc6ncccc6c5)c4F)cc3nc2c1,1,63801.00658185512,"[4462, 521, 41, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1061,C[Si](C)(c1ccccc1-c1cccc(-c2ccc3ncccc3c2)c1F)c1ccccc1-c1cccc(-c2ccc3ncccc3c2)c1F,1,7932000.504265078,"[4445, 521, 3884, 3861, 3862, 7752, 3878, 3879, 3880, 42, 7751, 3875, 3876, 3877, 3910, 0, 22, 3861, 3862]"
1062,Fc1c(-c2ccc(-c3cccc(-c4ccc5ncccc5c4)c3F)nc2)cccc1-c1ccc2ncccc2c1,1,57435.67347769891,"[4446, 521, 43, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1063,Fc1c(-c2ccc3ncccc3c2)cccc1-c1cc(-n2c3ccccc3c3ccccc32)c(-c2cccc(-c3ccc4ncccc4c3)c2F)cc1-n1c2ccccc2c2ccccc21,1,22080023.735815942,"[6953, 529, 45, 3866, 4452, 521, 31, 3861, 3862, 3910, 0, 22, 3861, 3862]"
1064,c1cnc2ccc(-c3ccsc3-c3cc(-c4sccc4-c4ccc5ncccc5c4)c4ccccc4c3)cc2c1,1,59238.43862999824,"[4555, 635, 26, 3861, 3862, 3916, 0, 12, 3861, 3862]"
1065,Clc1cc(-c2sccc2-c2ccc3ncccc3c2)sc1-c1sccc1-c1ccc2ncccc2c1,1,59890.234437713865,"[4556, 635, 27, 3861, 3862, 3916, 0, 12, 3861, 3862]"
